Park_Quality_Index,site_name,Park_Type,Shape_Area,Park_Area_Log,Park_Area_MIN_MAX,Sports_Surface_Count,Sports_Log,Sports_MIN_MAX,Combined_Amenities_Count,Combined_Amenities_Count_Log,Combined_Amenities_MIN_MAX,Transit_Stop_Count_350m,Transit_Score,Water_Body_Count,Water_Body_Score,Path_Count_NonZero,Park_Path_Length,Pathway_Score
0.5054319,,SUBNEIGHBOURHOOD PARK,8435.318538090299626,3.926152969446201,0.228522969709137,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,10,1.0000000,0,0.0000000,6.0000000,109.1457748,1.0000000
0.5052398,,SUBNEIGHBOURHOOD PARK,8285.590787408627875,3.918375892824829,0.226602813049910,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,12,1.0000000,0,0.0000000,5.0000000,69.5936279,1.0000000
0.5052305,,COMMUNITY PARK,47202.062813777069096,4.673970179141866,0.413158696601127,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,2,1.0000000,0,0.0000000,14.0000000,62.3318443,1.0000000
0.5052298,,NEIGHBOURHOOD PARK,47198.854343706792861,4.673940658425995,0.413151407949887,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,2,1.0000000,0,0.0000000,17.0000000,70.5549774,1.0000000
0.5051950,,SUBNEIGHBOURHOOD PARK,13530.158250676115131,4.131334973267812,0.279182312566699,0,0.000000000000000,0.000000000000000,6,0.845098040014257,0.309106898518714,14,1.0000000,0,0.0000000,9.0000000,107.5428467,1.0000000
0.5050175,,SUBNEIGHBOURHOOD PARK,8115.558534578039144,3.909371925022092,0.224379737519397,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,12,1.0000000,0,0.0000000,4.0000000,60.7405090,1.0000000
0.5048594,,COMMUNITY PARK,104196.367918719930458,5.017856748591017,0.498064133244498,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,2,1.0000000,0,0.0000000,13.0000000,125.5637054,1.0000000
0.5046625,,SUBNEIGHBOURHOOD PARK,7851.234473314437309,3.894993259464167,0.220829651572452,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,10,1.0000000,0,0.0000000,1.0000000,137.7342682,1.0000000
0.5042602,,NEIGHBOURHOOD PARK,24059.942002640585997,4.381312626268175,0.340901680709162,3,0.602059991327962,0.350850127163909,0,0.000000000000000,0.000000000000000,7,1.0000000,0,0.0000000,2.0000000,136.3300781,1.0000000
0.5042553,,SUBNEIGHBOURHOOD PARK,4886.113762127100927,3.689052448643274,0.169982959613978,0,0.000000000000000,0.000000000000000,8,0.954242509439325,0.349028075514798,7,1.0000000,0,0.0000000,1.0000000,62.8611374,1.0000000
0.5041821,,COMMUNITY PARK,97817.575542421443970,4.990421334230812,0.491290341992701,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,6,1.0000000,0,0.0000000,1.0000000,129.7615356,1.0000000
0.5040622,,SUBNEIGHBOURHOOD PARK,3667.967924394009060,3.564543914994002,0.139241859627866,1,0.301029995663981,0.175425063581955,3,0.602059991327962,0.220212197674072,7,1.0000000,0,0.0000000,3.0000000,55.3967514,1.0000000
0.5037262,,NEIGHBOURHOOD PARK,41023.396329854527721,4.613042199169568,0.398115606225039,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,5,1.0000000,0,0.0000000,12.0000000,89.6069031,1.0000000
0.5032983,HENRY WISE WOOD HIGH SCHOOL; CHINOOK PARK ELEM,COMMUNITY PARK,100850.207118139005615,5.003681100779913,0.494564172286347,18,1.278753600952829,0.745192954137375,13,1.146128035678238,0.419212997355750,8,1.0000000,0,0.0000000,0.0000000,,0.0000000
0.5020175,CHIEF JUSTICE MILVAIN ELEM,NEIGHBOURHOOD PARK,39500.607172112955595,4.596614765798124,0.394059680442400,1,0.301029995663981,0.175425063581955,1,0.301029995663981,0.110106098837036,8,1.0000000,0,0.0000000,6.0000000,81.6213379,1.0000000
0.5018373,,DISTRICT PARK,133592.042303974827519,5.125783840118001,0.524711282757856,0,0.000000000000000,0.000000000000000,42,1.633468455579586,0.597464843397153,3,1.0000000,0,0.0000000,4.0000000,29.1832085,0.5000000
0.5016093,ROBERT THIRSK SR HIGH; CROWFOOT PLAYFIELDS; CROWFOOT LIBRARY; CROWFOOT YMCA,DISTRICT PARK,214187.802761730592465,5.330796763293686,0.575328879681307,9,1.000000000000000,0.582749447260297,1,0.301029995663981,0.110106098837036,31,1.0000000,0,0.0000000,26.0000000,30.4998417,0.5000000
0.5015225,FOOTHILLS ACADEMY; WOOD'S HOMES; WILLIAM TAYLOR CENTRE,SUBNEIGHBOURHOOD PARK,9606.114689169195117,3.982592975314549,0.242457981332541,0,0.000000000000000,0.000000000000000,6,0.845098040014257,0.309106898518714,6,1.0000000,0,0.0000000,8.0000000,51.6218567,1.0000000
0.5015026,,COMMUNITY PARK,76188.716948199755279,4.881896360132097,0.464495575545958,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,24,1.0000000,0,0.0000000,12.0000000,82.2660141,1.0000000
0.5013499,NORTH TUSCANY RAVINES,COMMUNITY PARK,75111.164575566523126,4.875710277619653,0.462968234604227,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,15,1.0000000,0,0.0000000,20.0000000,50.7296524,1.0000000
0.5013083,,SUBNEIGHBOURHOOD PARK,16666.102148334230151,4.221860097105220,0.301532924220193,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,6,1.0000000,0,0.0000000,7.0000000,50.8332024,1.0000000
0.5009487,,COMMUNITY PARK,72352.668089880273328,4.859460553296283,0.458956185104242,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,3,1.0000000,0,0.0000000,5.0000000,87.4617157,1.0000000
0.5008032,,SUBNEIGHBOURHOOD PARK,15899.099736029449559,4.201399848513621,0.296481298205009,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,20,1.0000000,0,0.0000000,11.0000000,93.8957596,1.0000000
0.5004440,,COMMUNITY PARK,69026.140395715105115,4.839019882136887,0.453909392748111,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,3,1.0000000,0,0.0000000,1.0000000,295.4987183,1.0000000
0.5001719,MCHUGH BLUFF,REGIONAL PARK,199548.484501521859784,5.300050610203562,0.567737668552002,0,0.000000000000000,0.000000000000000,36,1.568201724066995,0.573592587162870,14,1.0000000,0,0.0000000,37.0000000,23.8274517,0.5000000
0.4999782,,SUBNEIGHBOURHOOD PARK,5072.046944887803875,3.705268881203939,0.173986789392984,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,6,1.0000000,0,0.0000000,1.0000000,70.8461990,1.0000000
0.4998808,,SUBNEIGHBOURHOOD PARK,18084.689658506922569,4.257335074290517,0.310291679854808,3,0.602059991327962,0.350850127163909,11,1.079181246047625,0.394726235431471,8,1.0000000,0,0.0000000,8.0000000,25.6996708,0.5000000
0.4998690,,SUBNEIGHBOURHOOD PARK,8233.241042519843177,3.915623576033346,0.225923267293482,0,0.000000000000000,0.000000000000000,6,0.845098040014257,0.309106898518714,10,1.0000000,0,0.0000000,4.0000000,120.1226501,1.0000000
0.4998492,,NEIGHBOURHOOD PARK,34648.574367596040247,4.539697904144371,0.380006933343776,5,0.778151250383644,0.453467211045977,5,0.778151250383644,0.284620136594435,9,1.0000000,0,0.0000000,4.0000000,10.9398527,0.5000000
0.4998190,,NEIGHBOURHOOD PARK,28495.485486100660637,4.454791301127398,0.359043531909957,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,8,1.0000000,0,0.0000000,3.0000000,84.7486343,1.0000000
0.4995348,,SUBNEIGHBOURHOOD PARK,3145.745709740478560,3.497861648754141,0.122778038605330,0,0.000000000000000,0.000000000000000,8,0.954242509439325,0.349028075514798,6,1.0000000,0,0.0000000,3.0000000,105.5918121,1.0000000
0.4991769,,SUBNEIGHBOURHOOD PARK,4706.722495041959519,3.672810854676069,0.165972917495209,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,4,1.0000000,0,0.0000000,2.0000000,88.8115387,1.0000000
0.4990703,,COMMUNITY PARK,60726.114325945454766,4.783382644499906,0.440172584233705,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,5,1.0000000,0,0.0000000,9.0000000,93.7554779,1.0000000
0.4990437,,SUBNEIGHBOURHOOD PARK,7623.193883266758348,3.882193931880302,0.217669503448638,0,0.000000000000000,0.000000000000000,6,0.845098040014257,0.309106898518714,5,1.0000000,0,0.0000000,6.0000000,96.9324646,1.0000000
0.4985703,,SUBNEIGHBOURHOOD PARK,7293.924389146107387,3.863020794852254,0.212935664689546,0,0.000000000000000,0.000000000000000,6,0.845098040014257,0.309106898518714,9,1.0000000,0,0.0000000,6.0000000,88.2926025,1.0000000
0.4981749,,SUBNEIGHBOURHOOD PARK,12442.734968878816289,4.094950752775850,0.270199065175715,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,10,1.0000000,0,0.0000000,4.0000000,130.3703613,1.0000000
0.4979519,,SUBNEIGHBOURHOOD PARK,6021.574344710029436,3.779782169782550,0.192384086247684,1,0.301029995663981,0.175425063581955,2,0.477121254719662,0.174514037757399,2,1.0000000,0,0.0000000,1.0000000,52.6876755,1.0000000
0.4975175,,COMMUNITY PARK,52539.226422256913793,4.720491940047403,0.424644898081547,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,2,1.0000000,0,0.0000000,7.0000000,105.6396790,1.0000000
0.4973426,,SUBNEIGHBOURHOOD PARK,6504.701737059741390,3.813294148567969,0.200658178475587,0,0.000000000000000,0.000000000000000,6,0.845098040014257,0.309106898518714,13,1.0000000,0,0.0000000,4.0000000,95.8613586,1.0000000
0.4972117,,SUBNEIGHBOURHOOD PARK,5619.854566603136846,3.749802348548792,0.184982082103062,1,0.301029995663981,0.175425063581955,2,0.477121254719662,0.174514037757399,4,1.0000000,0,0.0000000,1.0000000,85.7613678,1.0000000
0.4971992,HAWKCLIFF RAVINE,COMMUNITY PARK,51002.554301864882291,4.707600441978339,0.421461993107112,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,5,1.0000000,0,0.0000000,6.0000000,114.5982513,1.0000000
0.4969866,NEW BRIGHTON SCHOOL,COMMUNITY PARK,52119.614486610429594,4.717009527274065,0.423785091961272,5,0.778151250383644,0.453467211045977,4,0.698970004336019,0.255658444308158,13,1.0000000,0,0.0000000,9.0000000,20.3292580,0.5000000
0.4966261,,NEIGHBOURHOOD PARK,48347.917330583899457,4.684386753442441,0.415730544029584,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,13,1.0000000,0,0.0000000,16.0000000,87.2765274,1.0000000
0.4959480,,COMMUNITY PARK,60246.943882514191500,4.779942230073207,0.439323147485998,1,0.301029995663981,0.175425063581955,18,1.278753600952829,0.467722726647783,4,1.0000000,0,0.0000000,23.0000000,25.5862446,0.5000000
0.4957867,,SUBNEIGHBOURHOOD PARK,15543.422902063068250,4.191574603181920,0.294055449628391,0,0.000000000000000,0.000000000000000,65,1.819543935541869,0.665524656316080,10,1.0000000,0,0.0000000,22.0000000,8.6081820,0.5000000
0.4954065,,NEIGHBOURHOOD PARK,44978.375193242158275,4.653013418373694,0.407984481956739,5,0.778151250383644,0.453467211045977,4,0.698970004336019,0.255658444308158,17,1.0000000,0,0.0000000,1.0000000,30.4919605,0.5000000
0.4952834,,NEIGHBOURHOOD PARK,42657.456680988500011,4.630005139274338,0.402303748375103,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,19,1.0000000,0,0.0000000,9.0000000,111.1704025,1.0000000
0.4950452,,NEIGHBOURHOOD PARK,41720.207458396784205,4.620356868904314,0.399921594835544,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,9,1.0000000,0,0.0000000,5.0000000,52.5357094,1.0000000
0.4949500,SOMERSIDE DRY POND,SUBNEIGHBOURHOOD PARK,20433.514144438609947,4.310364316287997,0.323384575439173,1,0.301029995663981,0.175425063581955,1,0.301029995663981,0.110106098837036,9,1.0000000,0,0.0000000,6.0000000,77.9768295,1.0000000
0.4947473,CHAPARRAL SCHOOL,NEIGHBOURHOOD PARK,42296.651422069684486,4.626316253834807,0.401392964248022,5,0.778151250383644,0.453467211045977,4,0.698970004336019,0.255658444308158,6,1.0000000,0,0.0000000,1.0000000,40.2790108,0.5000000
0.4945699,,NEIGHBOURHOOD PARK,17464.933887672039418,4.242191811927254,0.306552815306485,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,12,1.0000000,0,0.0000000,10.0000000,52.4202423,1.0000000
0.4945103,,SUBNEIGHBOURHOOD PARK,3045.509770496161764,3.483802575293498,0.119306859800966,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,8,1.0000000,0,0.0000000,3.0000000,86.9825439,1.0000000
0.4944548,DOUGLASDALE NATURAL AREA SOUTH,DISTRICT PARK,114593.135099377439474,5.059162391111685,0.508262477482454,0,0.000000000000000,0.000000000000000,2,0.477121254719662,0.174514037757399,5,1.0000000,0,0.0000000,6.0000000,137.2668610,1.0000000
0.4943712,,SUBNEIGHBOURHOOD PARK,17144.343258585617150,4.234146184336779,0.304566353535868,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,11,1.0000000,0,0.0000000,3.0000000,54.7207069,1.0000000
0.4943226,,NEIGHBOURHOOD PARK,39001.383453088797978,4.591091147767406,0.392695901678081,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,11,1.0000000,0,0.0000000,3.0000000,117.1254578,1.0000000
0.4941056,,DISTRICT PARK,484091.042796362191439,5.684927944037227,0.662763706165592,0,0.000000000000000,0.000000000000000,24,1.397940008672038,0.511316888616317,15,1.0000000,0,0.0000000,50.0000000,21.0070839,0.5000000
0.4938153,RIVERSIDE PARK,SUBNEIGHBOURHOOD PARK,13762.466873666688116,4.138727841927033,0.281007608455875,2,0.477121254719662,0.278042147464022,15,1.204119982655925,0.440424395348143,17,1.0000000,0,0.0000000,26.0000000,16.2866974,0.5000000
0.4936456,MAHOGANY WETLANDS,DISTRICT PARK,304800.154639310960192,5.484016607853034,0.613158789193560,0,0.000000000000000,0.000000000000000,27,1.447158031342219,0.529319096192785,12,1.0000000,0,0.0000000,60.0000000,47.4294434,0.5000000
0.4935009,,LINEAR PARK,15807.587000914232704,4.198893053668455,0.295862371704783,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,12,1.0000000,0,0.0000000,24.0000000,112.2133179,1.0000000
0.4933115,,SUBNEIGHBOURHOOD PARK,7905.233738806135079,3.897969649619039,0.221564520939771,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,4,1.0000000,0,0.0000000,3.0000000,77.2689896,1.0000000
0.4931155,,SUBNEIGHBOURHOOD PARK,15249.497145278366588,4.183284001317684,0.292008503821677,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,7,1.0000000,0,0.0000000,3.0000000,117.1635056,1.0000000
0.4927863,,SUBNEIGHBOURHOOD PARK,7527.314564894849354,3.876697757462750,0.216312500499852,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,3,1.0000000,0,0.0000000,7.0000000,74.3972778,1.0000000
0.4925598,,SUBNEIGHBOURHOOD PARK,14479.288565488946915,4.160777216636735,0.286451588982475,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,2,1.0000000,0,0.0000000,7.0000000,75.8374557,1.0000000
0.4922855,,NEIGHBOURHOOD PARK,32252.870710469625919,4.508581840748833,0.372324391529326,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,4,1.0000000,0,0.0000000,6.0000000,105.4542999,1.0000000
0.4922172,,COMMUNITY PARK,80135.573047813042649,4.903830766369117,0.469911170409259,0,0.000000000000000,0.000000000000000,10,1.041392685158225,0.380904519721645,7,1.0000000,2,1.0000000,21.0000000,9.4752073,0.5000000
0.4921506,BOWNESS PARK EAST NATURAL AREA,REGIONAL PARK,51023.355197221259004,4.707777525175308,0.421505714867415,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,8,1.0000000,1,1.0000000,3.0000000,141.8375702,1.0000000
0.4918232,GRIFFITH WOODS SCHOOL,NEIGHBOURHOOD PARK,38761.074681564226921,4.588407013957719,0.392033190268659,4,0.698970004336019,0.407324383678342,5,0.778151250383644,0.284620136594435,10,1.0000000,0,0.0000000,6.0000000,28.0765591,0.5000000
0.4917382,,LINEAR PARK,13411.258878568412911,4.127501927432648,0.278235935303900,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,13,1.0000000,0,0.0000000,13.0000000,128.9383087,1.0000000
0.4913158,,NEIGHBOURHOOD PARK,29463.981707080856722,4.469306175805635,0.362627247826382,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,24,1.0000000,0,0.0000000,7.0000000,118.1214447,1.0000000
0.4910977,,SUBNEIGHBOURHOOD PARK,6430.408359849408043,3.808306085822664,0.199426628066180,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,12,1.0000000,0,0.0000000,3.0000000,139.6410980,1.0000000
0.4904170,BOTTOMLANDS PARK,COMMUNITY PARK,96429.879638870712370,4.984216128397494,0.489758279511797,0,0.000000000000000,0.000000000000000,9,1.000000000000000,0.365764543145194,9,1.0000000,1,1.0000000,42.0000000,10.6057348,0.5000000
0.4902417,,NEIGHBOURHOOD PARK,42702.625111426932563,4.630464743855542,0.402417224535899,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,2,1.0000000,1,1.0000000,6.0000000,53.3443794,1.0000000
0.4901786,,SUBNEIGHBOURHOOD PARK,5902.132406539597469,3.771082524502681,0.190236147808818,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,5,1.0000000,0,0.0000000,2.0000000,92.4413147,1.0000000
0.4899518,COPPERFIELD GREENWAY,REGIONAL PARK,25944.423361450117227,4.414060761638829,0.348987180347474,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,12,1.0000000,0,0.0000000,30.0000000,136.2585907,1.0000000
0.4898677,,COMMUNITY PARK,74708.492868163157254,4.873375788406118,0.462391850285607,0,0.000000000000000,0.000000000000000,2,0.477121254719662,0.174514037757399,22,1.0000000,0,0.0000000,6.0000000,136.5191956,1.0000000
0.4898560,,COMMUNITY PARK,64296.565560868810280,4.808194529946056,0.446298627397081,0,0.000000000000000,0.000000000000000,10,1.041392685158225,0.380904519721645,23,1.0000000,2,1.0000000,27.0000000,33.7722588,0.5000000
0.4898500,,NEIGHBOURHOOD PARK,25699.222902596105996,4.409936890060776,0.347968998341830,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,16,1.0000000,0,0.0000000,2.0000000,55.5902214,1.0000000
0.4897737,DOUGLASDALE NATURAL AREA NORTH,DISTRICT PARK,332457.447681699239183,5.521737372736154,0.622472028783153,0,0.000000000000000,0.000000000000000,1,0.301029995663981,0.110106098837036,12,1.0000000,0,0.0000000,47.0000000,125.4255905,1.0000000
0.4895648,WEST SPRINGS SCHOOL; WEST RIDGE SCHOOL,COMMUNITY PARK,61685.549502424233651,4.790190478236083,0.441853435268078,4,0.698970004336019,0.407324383678342,4,0.698970004336019,0.255658444308158,11,1.0000000,0,0.0000000,6.0000000,33.7327881,0.5000000
0.4893946,BUCKMASTER PARK,SUBNEIGHBOURHOOD PARK,16113.373608458194212,4.207213428453545,0.297916668432032,1,0.301029995663981,0.175425063581955,22,1.361727836017593,0.498071759829069,15,1.0000000,0,0.0000000,21.0000000,16.3226719,0.5000000
0.4891825,,NEIGHBOURHOOD PARK,70083.904924835558631,4.845624488526001,0.455540067043485,0,0.000000000000000,0.000000000000000,2,0.477121254719662,0.174514037757399,14,1.0000000,0,0.0000000,5.0000000,89.7545319,1.0000000
0.4888803,UPPER ELBOYA PARK,SUBNEIGHBOURHOOD PARK,14242.840293114075394,4.153627095568902,0.284686227362538,2,0.477121254719662,0.278042147464022,13,1.146128035678238,0.419212997355750,4,1.0000000,0,0.0000000,3.0000000,40.0584831,0.5000000
0.4887123,ST ROSE OF LIMA ELEM & JR HIGH; RUNDLE COMMUNITY ASSOC,COMMUNITY PARK,64332.510671189942514,4.808437251439610,0.446358555222776,9,1.000000000000000,0.582749447260297,1,0.301029995663981,0.110106098837036,16,1.0000000,0,0.0000000,7.0000000,20.4868774,0.5000000
0.4884652,,SUBNEIGHBOURHOOD PARK,9883.158755022004698,3.994939712233516,0.245506385028285,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,3,1.0000000,0,0.0000000,7.0000000,67.5871887,1.0000000
0.4883293,,COMMUNITY PARK,64723.222032645862782,4.811066839038010,0.447007799197590,0,0.000000000000000,0.000000000000000,2,0.477121254719662,0.174514037757399,14,1.0000000,0,0.0000000,5.0000000,146.6517029,1.0000000
0.4883224,,SUBNEIGHBOURHOOD PARK,4963.791215260926947,3.695900989796834,0.171673861291076,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,7,1.0000000,0,0.0000000,1.0000000,92.8451157,1.0000000
0.4880796,,SUBNEIGHBOURHOOD PARK,9533.966356533959697,3.979319165006835,0.241649679065577,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,6,1.0000000,0,0.0000000,8.0000000,86.2955704,1.0000000
0.4880759,,SUBNEIGHBOURHOOD PARK,9530.644346591800058,3.979167829184882,0.241612314320384,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,6,1.0000000,0,0.0000000,4.0000000,83.9445419,1.0000000
0.4877198,ACADIA ELEM; DAVID THOMPSON JR HIGH,COMMUNITY PARK,58645.230234593080240,4.768240101005134,0.436433897173683,9,1.000000000000000,0.582749447260297,1,0.301029995663981,0.110106098837036,16,1.0000000,0,0.0000000,1.0000000,26.4896469,0.5000000
0.4876685,,SUBNEIGHBOURHOOD PARK,20968.183338517570519,4.321581516851524,0.326154097125606,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,12,1.0000000,0,0.0000000,22.0000000,80.1092377,1.0000000
0.4873110,,SUBNEIGHBOURHOOD PARK,8874.465709229280037,3.948191150419193,0.233964186507265,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,14,1.0000000,0,0.0000000,5.0000000,117.7882843,1.0000000
0.4871005,,SUBNEIGHBOURHOOD PARK,8701.902788941497420,3.939664132498303,0.231858869684341,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,3,1.0000000,0,0.0000000,5.0000000,147.0951996,1.0000000
0.4870569,,SUBNEIGHBOURHOOD PARK,18805.897977402717515,4.274317168628850,0.314484551176374,2,0.477121254719662,0.278042147464022,0,0.000000000000000,0.000000000000000,8,1.0000000,0,0.0000000,8.0000000,122.4907990,1.0000000
0.4870439,,NEIGHBOURHOOD PARK,35837.297059129596164,4.554347364957885,0.383623878515417,0,0.000000000000000,0.000000000000000,11,1.079181246047625,0.394726235431471,9,1.0000000,1,1.0000000,26.0000000,22.3545265,0.5000000
0.4870053,,NEIGHBOURHOOD PARK,46951.660323945667187,4.671660204297077,0.412588364868934,5,0.778151250383644,0.453467211045977,3,0.602059991327962,0.220212197674072,10,1.0000000,0,0.0000000,2.0000000,32.5539169,0.5000000
0.4868142,FISH CREEK PARK BUFFER,LINEAR PARK,56194.525122667168034,4.749701733862508,0.431856782808848,0,0.000000000000000,0.000000000000000,2,0.477121254719662,0.174514037757399,14,1.0000000,0,0.0000000,11.0000000,116.7344742,1.0000000
0.4867503,,SUBNEIGHBOURHOOD PARK,8422.234490418128189,3.925478890977319,0.228356540043611,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,4,1.0000000,0,0.0000000,8.0000000,69.7540741,1.0000000
0.4866416,,COMMUNITY PARK,55297.375333361429512,4.742712371917339,0.430131112542737,0,0.000000000000000,0.000000000000000,2,0.477121254719662,0.174514037757399,15,1.0000000,0,0.0000000,11.0000000,93.6022415,1.0000000
0.4864993,,SUBNEIGHBOURHOOD PARK,4187.516907884898501,3.622060272908725,0.153442622079009,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,4,1.0000000,0,0.0000000,1.0000000,75.3383255,1.0000000
0.4862670,,NEIGHBOURHOOD PARK,46006.680560225562658,4.662830339213801,0.410408275220192,0,0.000000000000000,0.000000000000000,10,1.041392685158225,0.380904519721645,6,1.0000000,1,1.0000000,1.0000000,13.1270380,0.5000000
0.4861822,,SUBNEIGHBOURHOOD PARK,2296.611388907225773,3.361276575298672,0.089055246466982,0,0.000000000000000,0.000000000000000,6,0.845098040014257,0.309106898518714,2,1.0000000,0,0.0000000,1.0000000,50.7344933,1.0000000
0.4860554,CONFEDERATION PARK 3,COMMUNITY PARK,60238.524343107994355,4.779881533976525,0.439308161647500,6,0.845098040014257,0.492480415699068,2,0.477121254719662,0.174514037757399,8,1.0000000,0,0.0000000,3.0000000,10.4184647,0.5000000
0.4859880,,SUBNEIGHBOURHOOD PARK,7844.239259690628387,3.894606192993559,0.220734085037971,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,8,1.0000000,0,0.0000000,4.0000000,90.9777145,1.0000000
0.4854238,,SUBNEIGHBOURHOOD PARK,3787.784315658335345,3.578499882871836,0.142687581711012,0,0.000000000000000,0.000000000000000,5,0.778151250383644,0.284620136594435,3,1.0000000,0,0.0000000,4.0000000,59.4670601,1.0000000
0.4854108,THE CONFLUENCE HISTORIC SITE AND PARKLAND; FORT CALGARY,REGIONAL PARK,109524.168759277046775,5.039513931023154,0.503411281677224,0,0.000000000000000,0.000000000000000,29,1.477121254719662,0.540278580902593,19,1.0000000,0,0.0000000,20.0000000,38.8336563,0.5000000
0.4853749,MONSIGNOR J J O'BRIEN ELEM & JR HIGH,COMMUNITY PARK,60910.738891581531789,4.784700997797906,0.440498085059737,3,0.602059991327962,0.350850127163909,5,0.778151250383644,0.284620136594435,5,1.0000000,0,0.0000000,18.0000000,13.8680582,0.5000000
0.4853127,,NEIGHBOURHOOD PARK,41070.826858656393597,4.613544020530509,0.398239505689435,0,0.000000000000000,0.000000000000000,38,1.591064607026499,0.581955019103535,10,1.0000000,0,0.0000000,32.0000000,39.9384155,0.5000000
0.4849893,,SUBNEIGHBOURHOOD PARK,7146.556704946931859,3.854157609507167,0.210747348283409,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,13,1.0000000,0,0.0000000,1.0000000,81.6495209,1.0000000
0.4847004,,SUBNEIGHBOURHOOD PARK,6956.547710151509818,3.842456193113804,0.207858273930154,0,0.000000000000000,0.000000000000000,4,0.698970004336019,0.255658444308158,9,1.0000000,0,0.0000000,3.0000000,67.0668106,1.0000000
0.4846458,,DISTRICT PARK,128641.723148294520797,5.109385224779379,0.520662472134334,0,0.000000000000000,0.000000000000000,7,0.903089986991944,0.330318296511108,8,1.0000000,1,1.0000000,17.0000000,7.2981243,0.5000000
0.4846056,,NEIGHBOURHOOD PARK,31581.468592412660655,4.499446072922512,0.370068774633299,1,0.301029995663981,0.175425063581955,16,1.230448921378274,0.450054587591421,15,1.0000000,0,0.0000000,26.0000000,30.4686203,0.5000000
0.4845404,,SUBNEIGHBOURHOOD PARK,15662.500175910283360,4.194888816293369,0.294873727329110,0,0.000000000000000,0.000000000000000,3,0.602059991327962,0.220212197674072,2,1.0000000,0,0.0000000,7.0000000,75.2922668,1.0000000
