teleride_n,stop_name,status,date_creat,time_creat,date_mod_d,time_mod_d,globalid
6104.000000000000000,NB 32 ST NE @ 26 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5562ca74-1920-45e2-b9c1-aee138e8cace
6889.000000000000000,SB  Edgevalley DR @ Edgeview DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,3567677b-7987-4aa5-9520-d2e271a20d56
8864.000000000000000,WB Penbrooke DR @ 60 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,19316a7e-5cdd-4f33-a712-9a8ea3162dc2
4220.000000000000000,EB Braeside DR @ Brookpark DR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,913f497a-d0ca-4cc9-bb56-d58e2614640e
2203.000000000000000,SB Walden DR SE @ Walden PA SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f477388b-7b88-4a94-9334-4d65e7adb77e
6879.000000000000000,EB 64 AV NE @ Hunterhorn RD,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c8f0a311-d242-484c-b6eb-ab5f457cf4be
7209.000000000000000,EB Hawkstone DR @ Hawkwood BV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a616a767-afe3-4b75-bd01-d5ec7ef35849
5471.000000000000000,SB Ogden RD @ 69th AVE SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,dc999aa7-d6cb-452f-8e26-b49d1e4e7aa2
6402.000000000000000,NB Hawkwood HL @ Hawkley Valley RD NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,52de6354-fe88-41a8-955c-dbf764d9cfb9
6529.000000000000000,EB Richmond RD @ 44 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a178c342-8ee9-4e5f-86ef-9452a3bdc2df
6379.000000000000000,NB 56 AV SE @ 54 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b998d316-ab4d-4f25-a446-24dad9ec7689
8752.000000000000000,NB 14 ST SW @ 21 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,98c36e61-5615-4772-91d3-cb172711b852
9156.000000000000000,WB 40 AV NW @ 4 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a86861db-3751-4e38-9f25-f919972913c5
8793.000000000000000,SB Centre ST N @ 64 AV N,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d05e5f1b-d56f-4a62-b982-d6963700dc06
6168.000000000000000,EB Memorial DR @ 44 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,03094179-8bf0-4049-8a83-f44e15be1451
6615.000000000000000,EB 32 AV NW @ 33 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,764ae9e3-03a7-452e-b8a3-f991205a3749
4167.000000000000000,WB Strathcona DR @ Strathcona DR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,67421d03-e7cf-49cd-acb8-4a3accc5136a
7838.000000000000000,EB 12 AV SE @ Macleod TR,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,90552c87-f20c-4c9d-a65f-7ff7ae730998
7874.000000000000000,WB Hawkwood RD @ Hawkwood WY NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,72f7290f-bea1-478b-a197-2a9f8d044a13
7474.000000000000000,WB Valley Springs RD @ Valley Glen HT NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,9869bf2e-f3cb-4916-81f8-9c9933a6ff3d
4013.000000000000000,NB Edgepark  BV @  Edgepark  RI NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2ea6d2ae-5488-4bf1-8c0f-1b3b1ad5477e
8774.000000000000000,NB 51 ST SW @ 33 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2b2927f8-f6ff-457f-b6d8-ef73f85094bc
7951.000000000000000,SB Douglas Glen BV @ Douglas Glen CL SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d705bc47-ef25-49d4-b8ca-4f526eb14f89
4524.000000000000000,WB 76 AV SE @ 21A ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,25ff1d5a-4eea-4e20-af94-4e564a7147d6
5872.000000000000000,Marlborough LRT Station (EB Marlborough DR),ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7abd22b7-a91c-490e-b662-4f3366f304b8
5601.000000000000000,EB McDougall RD @ 11A ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2418a403-61e2-4fac-bc0d-849f6d68ee64
8582.000000000000000,WB @ Citadel Terminal NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,eb8e1ebd-3f49-4cad-970c-f8c97dd8f686
7885.000000000000000,EB Castleridge DR @ Castlebrook DR NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,bab4b2aa-6887-4c40-8139-37423b9308db
5861.000000000000000,EB Valley Pointe GR @ Valley Ridge DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,61a73310-6bed-4535-8f1a-fed1e72eae37
6681.000000000000000,SB Lake Fraser DR @ S. of Lake Fraser GA SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d2f2a3b3-cd17-490a-8ecd-647d8030bc08
7037.000000000000000,EB Douglasbank DR @ Douglasbank CR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,741f4742-ac4a-4d6d-bf66-962490e7b2e4
6441.000000000000000,SB Bonaventure DR @ Southland DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4f99fbc9-2a58-4e43-a952-b1cd6f9be6f2
4564.000000000000000,EB 5 AV SW @ 2 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,511ae94c-71eb-4e31-b4b9-a7c626e17b71
7216.000000000000000,NB Hawkwood RD @ Hawkfield WY NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5c4f2130-9f41-4fd7-9ea5-487ca3b0ff36
7165.000000000000000,SB Scenic Acres DR @ Scenic Acres BV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a24a9cdd-d678-41e7-aee0-2238eb25fb0e
6202.000000000000000,WB Berkley DR @ Berkley RD NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,05f1f8ff-444f-46f1-8d93-0051ae6e2152
9069.000000000000000,NB 10 ST NE @ 68 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d5d38be8-39c7-4a27-94c5-a9a37d2c836d
4172.000000000000000,SB Strathcona DR @ Strathcona HL SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,91d1ffb8-0892-4b22-ac00-49cc236db47a
4444.000000000000000,EB Kincora DR @ Kincora HT NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,801fb155-ea68-4679-be01-d9264454161e
2922.000000000000000,NB 112 AV @ Sarcee TR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c77af1af-e4e6-4ff6-af7c-d9b8976e4fa1
5193.000000000000000,EB Heritage DR @ Elbow DR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ad084813-c2d2-485b-b90a-3289a1309da6
4942.000000000000000,EB Valley Ridge DR @ Valley Crest CL NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c7573871-ca5c-4188-bea8-699c6a8ca8b2
2501.000000000000000,NB Wentworth RI @ Wentworth AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5183cd51-1e1a-43d8-b90f-98a68f5b17f6
3734.000000000000000,NB 45 ST SW @ 35 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e708a6d2-0dc0-4722-acb5-5873b082adc0
3791.000000000000000,WB 10 AV @ E. of 14 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,68d91f15-1d05-4068-bc20-645ba19be327
8318.000000000000000,NB Douglasdale BV @ 130 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b9b77ef2-f920-4d88-8a28-b106806c208e
5255.000000000000000,NB Edmonton TR @ 2 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,926d00c8-b849-441d-bf5d-9469e8a733d6
7992.000000000000000,EB Sun Valley BV @ Sunmills DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,522f17b7-110a-482b-bd37-612c39b4b315
5626.000000000000000,WB Southland Dr @ Elbow DR SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b2af0b45-10d6-4806-a888-dab655e55cf7
2935.000000000000000,SB 69 ST NW @ 34 AV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d1562e54-f159-4109-b6ab-c6f9707c0011
6941.000000000000000,NB Sunlake RD @ Sunlake LI SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,3d6d135d-38da-4bcb-a7ff-fe50cc4afd16
9362.000000000000000,WB Martindale BV @ Martindale DR NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,9832a80b-7bb8-45fb-b414-187295c21689
8389.000000000000000,EB Erin Woods DR @ Erin Woods TC SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,13d93470-f7c6-48bc-9e6a-e794304f3a49
9692.000000000000000,NB Martha's WY @ Martha's Meadow GA NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d58499bd-07a0-424c-9a88-7c8ef363f162
8772.000000000000000,EB 26 AV SW @ 45 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,312da224-2fa4-441b-9295-14a71ec4fb57
9247.000000000000000,SB Rocky Ridge BV @ Rockywood CI NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f008c842-47bc-4a44-b8ba-4c1bcaabfb3d
2366.000000000000000,NB 16 ST NE @ 100 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,772589a7-b41d-4128-b7b2-6e70816d81a4
5537.000000000000000,SB Bonaventure DR @ Fairmount DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5979ed54-4ad7-4d93-9186-c11826982bee
4984.000000000000000,Martindale LRT Station EB (Martin Crossing DR),ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,04b758d5-c7f5-4393-b05b-664095c6e1bf
1931.000000000000000,Saddletowne Terminal Stop J,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,43badc45-dabf-475c-b88b-31849a5eef0a
9040.000000000000000,SB Northmount DR @ Cornwallis DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5721ff97-e42a-4a8a-8fa9-dceed70222eb
6685.000000000000000,EB 26 AV SE @ 28 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,43ded0dc-03df-49df-8576-37dc72b8f95a
7692.000000000000000,SB Nose Hill DR@ Silver Springs RD NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,905c6947-014c-4e7d-88bd-898f19f9a594
2151.000000000000000,Tuscany Station - Rocky Ridge Terminal,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2830ac1f-7d68-4d51-b458-4be488c5d13d
7315.000000000000000,NB 1 ST SW @ 10 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,73d60650-b2bc-48b8-94ee-f1004f175808
2853.000000000000000,NB 68 ST E @ Memorial DR,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,15cfeb4d-5afd-4423-a6af-d512ab71eea1
9864.000000000000000,WB New Brighton DR @ W. of New Brighton DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,85980c89-384c-4638-ac02-f1d1b55d4d9e
5730.000000000000000,Russett Road Station (WB),ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,08e1922e-d495-4ccd-9991-d791f872b43b
4709.000000000000000,WB Prospect AV @ 8 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e485aed4-8083-41aa-8f82-a33e38abefc5
6862.000000000000000,NB Northland DR @ N. of Northmount DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d961f4c9-b708-432f-bd99-ec99d603c6ea
7603.000000000000000,NB Coral Springs BV @ Coral Reef LI NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,45d9e144-1502-4895-ae33-7a797120df26
7191.000000000000000,WB Ranchview LI @ Ranch Estates DR NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,fb265dfd-461f-4993-9576-33fd56df15f0
4414.000000000000000,WB Panatella BV @ Panatella ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,1e2455b8-912c-4a18-a631-64326c8b33c5
2120.000000000000000,WB Auburn Bay DR @ Auburn Glen DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4bed59b6-5b78-48ee-9063-f1cbfd0bb74b
6766.000000000000000,NB 52 ST NE @ Madigan DR,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,343db117-4d8c-4a6f-a882-4754399e5f6a
5521.000000000000000,SB Macleod TR @ 31 AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ea2eaeb5-385f-4cdc-a9df-ac70945d006d
8806.000000000000000,WB 48 AV NW @ 88 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,5817597b-5650-4876-a23e-5d5bfd2296cf
8197.000000000000000,WB Sherwood BV @ Sherwood PL NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,1cdb366e-4555-4325-b739-8ae7314db8c7
7492.000000000000000,EB Centre AV @ Monument PL E,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ca3242bf-7d5f-4d27-a7c0-4fcb4cd5e73e
8243.000000000000000,WB Sunvale DR@ Sundown RD SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,41316c94-0115-4452-8894-67c24580e563
5436.000000000000000,EB 6 AV NW@ 18 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,490e4c00-5f38-4ff9-997f-90869f1880cb
4486.000000000000000,SB 41 ST SE @ 26 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,df06a891-4c93-4b8d-9df9-6731e952c4f8
2712.000000000000000,WB  210 AV SE @ Legacy GA SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,adbac0fc-fc99-42d7-aae7-1bc74f9ef8c1
9944.000000000000000,SB Ogden RD @ 34 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,029682b8-90d3-4826-8fd1-0fb5a61a279d
1948.000000000000000,NB Cornerstone ST @ Cornerstone HT NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,62935e74-598c-4c42-951e-84f3a166ad04
3869.000000000000000,WB 130 AV SE @ 48 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e6ffd474-1506-40b1-b752-e04ca843da3f
7445.000000000000000,EB Patina DR @ Patterson BV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ff123e3e-02c5-4522-aa38-f48c6cd7eea8
5943.000000000000000,SB Everridge DR@ Evermeadow AV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,74d1815a-31c3-473f-9292-9b18103b777e
6348.000000000000000,Westbrook LRT Station (EB Bow TR @ 33 ST SW),ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7a76760e-ebdb-4779-afcd-23a72db52ad0
7879.000000000000000,NB 28 ST NE @ 10 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,64c2d463-1e08-4ab4-832f-3026b070afbc
8261.000000000000000,EB Morley TR @ 26 AV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,8fe4fc9a-6b8b-406e-a107-38f2bee0bfab
8181.000000000000000,SB 44 ST SE @ 75 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c287d887-cc48-4e4e-bab1-3961f6eb9afd
5493.000000000000000,NB 14 ST NW @ Cambrian DR,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7b503453-bae6-4e01-9d1b-984617a99b47
6864.000000000000000,Brentwood LRT Station EB,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0db652e7-3c1d-43a3-ab49-573991429eb2
4854.000000000000000,EB 12 AV NW @ 2 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,c0cd7563-cec8-4624-b183-04e1d4f400b0
5445.000000000000000,EB 32 AV NW @ 39 ST NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d4882a6a-966c-4e86-b0c0-6dc542485840
8317.000000000000000,WB Queensland PL @ Diamond DR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d8ffe9dd-ade1-4afc-bc60-ba40cfe824e4
4721.000000000000000,WB Country Hills BV @ Harvest Hills GA NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4a6e71d8-1c58-41e0-a4e2-f447f02d01e4
7792.000000000000000,EB 7 AV SW @ 2 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,f1c1596e-a9dc-496e-b431-d995e034b615
6686.000000000000000,WB 26 AV SE @ 36 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,68db9cc6-394f-4e70-a267-e78b3dd74a5f
2585.000000000000000,EB Redstone DR @ Redstone GV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,9be0a5f6-33ba-49bb-8dc6-c9fa7664dc83
8908.000000000000000,NB Rocky Ridge DR @ 600 Rocky Ridge VW NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e0d18c85-8cf0-4881-b187-1352096fae63
2850.000000000000000,EB 8 AV SE @ Pensdale RD,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,033287d8-d0fc-4f5c-b1a5-7c70587e52ee
4009.000000000000000,NB Royal Oak DR @ 200 Royal Birch ME NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d4dbc876-b188-4801-b113-135c9195db0f
3595.000000000000000,EB Cranford DR @ Cranford PA SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,11dfb0bd-1c12-425e-93c1-5d0e0ec4b7d9
7770.000000000000000,NB 36 ST E @ Memorial DR E,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,35dbcc55-68f0-4315-8374-37768b580a31
8209.000000000000000,NB 44 ST SE @ 68 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,195e7a3a-aa2a-43e6-b6d3-8fc00f4cefb7
1957.000000000000000,SB 11 ST @ Country Hills BV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,41f4dd56-aeab-4f13-8a6b-3d847ffb28fb
5667.000000000000000,EB Bow Tr @ 24 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,03f4b9a3-4fac-4921-9a58-f3cfd5c6438a
8619.000000000000000,WB Beddington BV @ Bermuda RD NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,d019abf8-a0a5-4965-a74d-8a57e69f71b8
5491.000000000000000,SB Northland DR @ 52 AV NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,ee280dc7-5f83-4acd-8b4e-8189c7e3ed79
7342.000000000000000,SB Aviation BV @ 49 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,b2639b5c-43ec-4e34-ad98-936ab93f504b
7256.000000000000000,WB Sun Valley BV @ Midpark BV SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,166e9e17-d4d3-41ee-a0d5-832cf76097a5
4717.000000000000000,NB 10 ST NE @ 72 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e4ce4936-0a1c-4fd9-ab00-5f45f8d05655
2164.000000000000000,EB Shawville GA @ Shawville LI SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,29cd137a-e4ce-4ba1-95fc-51aab3f018c7
7371.000000000000000,NB Mount McKenzie DR @ Mount Apex GR SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,1884fbab-5aa9-40c6-b532-6084b7df23ae
7381.000000000000000,SB MacEwan DR @ MacEwan Park RI NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7e43ea16-50c9-4a5f-ab07-5a70c208d003
7280.000000000000000,NB Falconridge BV @ Falworth RD NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,bd3a24d1-be7f-4007-914d-44007aa09eac
7916.000000000000000,EB 17 AV SW @ 19 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,3f1252ce-8c39-47fe-8b8b-5bf5f87036bd
4671.000000000000000,NB 17 ST SE @ 26 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,91e554d0-a418-4df4-9fc3-d4efd8e2134b
9067.000000000000000,EB Richmond RD @ 37 ST SW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,aa120cc4-dd6f-40ed-8951-c5963fac6052
6378.000000000000000,NB Barlow TR @ 66 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,aac6e8ff-5477-493e-9391-ca9c37c800a3
8113.000000000000000,SB 36 ST SE @ 23 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,4e8f70f9-1395-4b65-8ef2-d851eb4f67db
4126.000000000000000,WB Tuscany Ravine RD @ Tuscany Ravine CO NW,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,2c9cad28-b8b6-4799-be2a-5b4006961529
4616.000000000000000,EB Regal CR @ 7 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,e1a38174-ea00-47c5-ad83-5f2f9f17d522
8138.000000000000000,EB Marbank DR @ 36 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,de19200b-12a2-4d58-a1dc-7cf8d25b8dc2
6142.000000000000000,EB Marbank DR @ Marlyn WY NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,85b8900d-50cd-4f0b-ac24-5c4419808d2c
5981.000000000000000,NB 7 ST SE @ 34 AV SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0a12120b-83a8-4312-b128-6350f0f75fed
6011.000000000000000,SB 11 ST NE@ 55 AV NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,9aed1c79-7c60-4773-ba60-789a58cff53c
4211.000000000000000,WB Acadia DR @ Ancourt RD SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,0b13c56f-be6c-451e-a601-5da7ba311c23
6237.000000000000000,WB Maryvale DR @ E. of 42 ST NE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,a9b6f25b-f84c-40b7-b442-01dadff88adc
7717.000000000000000,EB 58 AV SE @ 1 ST SE,ACTIVE,2024-09-29 0:00:00,22:07:51.000,2024-09-29 0:00:00,22:07:51.000,7442819b-2b60-4ead-add5-2dae0fdd4cf3
