asset_type,material,number_cou,Shape_Length,Shape_Area
BALL DIAMOND INFIELD,RED SHALE,,208.211256018487518,2929.104040649148374
BALL DIAMOND INFIELD,RED SHALE,,110.207801579676726,869.535983547018532
SOCCER,MOWED TURF,,235.782538605715644,2940.547713527639644
SOCCER,MOWED TURF,,233.027782525004682,2868.883354142210464
SOCCER,MOWED TURF,,159.830124133895140,1497.219556514281521
SOCCER,MOWED TURF,,254.604577562810107,3794.681352937649535
SOCCER,MOWED TURF,,251.533832920700746,3653.496800923901446
SOCCER,MOWED TURF,,240.349341438250946,3214.200798762852173
SOCCER,MOWED TURF,,239.120761837197847,3161.025536579468280
SOCCER,MOWED TURF,,240.712400000752382,3221.379693472484178
SOCCER,MOWED TURF,,339.982026385052450,7002.033609515442549
SOCCER,MOWED TURF,,239.781391410216770,3190.602629508915015
ICE AREA,MOWED TURF,,144.833894431314633,1367.592030802351701
SOCCER,MOWED TURF,,252.763389188151791,3707.941024126567299
SOCCER,MOWED TURF,,239.976955089346063,3201.876352868572212
BALL DIAMOND OUTFIELD,MOWED TURF,,281.691805601085662,2703.059653373575657
SOCCER,MOWED TURF,,240.693714327649559,3220.511239703353567
SOCCER,MOWED TURF,,180.629545800283125,1773.785882840076056
SKATE PARK,CONCRETE,,182.467562158829708,1262.650609623713763
SKATE PARK,CONCRETE,,239.504147842787575,1218.146288950366397
SOCCER,MOWED TURF,,239.848717285597189,3066.964549009117036
SOCCER,MOWED TURF,,258.974065531693668,3942.380842065468642
SOCCER,MOWED TURF,,152.712188933636838,1329.326691352900980
SOCCER,MOWED TURF,,230.176904206143320,3044.862397044057616
BALL DIAMOND INFIELD,MOWED TURF,,78.946680470600583,347.546451504610332
BALL DIAMOND INFIELD,MOWED TURF,,69.460005969210528,281.162309751637565
TENNIS,ASPHALT,2,103.036721026161558,560.934836319919327
BALL DIAMOND INFIELD,MOWED TURF,,61.714545211491775,210.454219511475060
SOCCER,MOWED TURF,,275.536668335155753,4600.943932965727072
TENNIS,ASPHALT,2,97.933370774914891,473.521597774786358
TENNIS,ASPHALT,1,102.521902612228018,553.332778730501900
TENNIS,ASPHALT,1,103.513547175369240,567.548714180669549
TENNIS,ASPHALT,1,98.098732714519457,479.930211459947770
TENNIS,ASPHALT,1,102.811320744635950,561.559078066064330
TENNIS,ASPHALT,1,105.400039142781381,592.609434735492755
TENNIS,ASPHALT,1,103.150607696095562,561.426766644538134
SOCCER,MOWED TURF,,339.957776375225762,6997.756225001942767
TENNIS,ASPHALT,1,100.017703234288504,501.706774960977100
TENNIS,ASPHALT,2,103.283114282772317,557.579127806356496
TENNIS,ASPHALT,1,108.285469514628119,656.227554527547113
BASKETBALL,ASPHALT,,56.889160177006303,196.376379008542926
TENNIS,ASPHALT,1,105.408132264143930,588.898163450671177
TENNIS,ASPHALT,1,100.189141485796085,510.046982618897346
TENNIS,ASPHALT,1,109.744500309352887,667.905187315819717
TENNIS,ASPHALT,1,103.055938762789509,563.450074664843214
DISC GOLF TEE,CONCRETE,,18.361552634498114,20.204311465293436
DISC GOLF TEE,CONCRETE,,18.976651378398184,21.522308998449599
DISC GOLF TEE,CONCRETE,,18.505430572716968,20.627316013060785
DISC GOLF TEE,CONCRETE,,19.136364789349116,22.290442784501721
DISC GOLF TEE,CONCRETE,,18.333137061891069,20.293780146369681
DISC GOLF TEE,CONCRETE,,19.426068863305940,22.903618088686422
DISC GOLF TEE,CONCRETE,,21.321837433358539,27.655913705046718
SOCCER,MOWED TURF,,340.835156214241010,7024.449581325600775
BALL DIAMOND INFIELD,RED SHALE,,144.100725613965551,1541.607949134000364
BASKETBALL,ASPHALT,1,81.105557246730186,373.208207122125373
BASKETBALL,ASPHALT,,53.529582281229629,181.087001005311663
BASKETBALL,ASPHALT,,61.334687138882316,233.831102118853437
BALL DIAMOND INFIELD,RED SHALE,,200.411918040834735,2570.918685633867426
SOCCER,MOWED TURF,,227.930294257722295,2983.419526199570100
SOCCER,MOWED TURF,,333.377254370086234,6684.003650047112387
SOCCER,MOWED TURF,,333.586028703956913,6891.037571448691779
BALL DIAMOND OUTFIELD,MOWED TURF,,354.960901192251754,4902.572594378958456
SOCCER,MOWED TURF,,164.135571478710347,1487.455504470630785
SOCCER,MOWED TURF,,262.734872290511930,4033.845083438503934
SOCCER,MOWED TURF,,348.302028500500796,7414.703894545712501
SOCCER,MOWED TURF,,337.899389829482914,6918.800927543441503
SOCCER,MOWED TURF,,359.558886729425751,8016.812231643682935
BALL DIAMOND INFIELD,MOWED TURF,,77.059031614460906,300.169353781931648
BALL DIAMOND INFIELD,MOWED TURF,,83.805825441933067,422.844229603946872
BALL DIAMOND INFIELD,MOWED TURF,,81.507635875552921,386.360070507292107
BALL DIAMOND INFIELD,MOWED TURF,,76.693093434590438,321.131162999876494
BALL DIAMOND INFIELD,MOWED TURF,,73.267751125551484,324.276181487150325
SOCCER,MOWED TURF,,242.827059475150577,3304.848396335038160
SOCCER,MOWED TURF,,239.517952076271456,3207.904289760353095
BALL DIAMOND INFIELD,MOWED TURF,,80.798853759016282,392.038574617898632
BALL DIAMOND INFIELD,MOWED TURF,,100.146754542289898,599.958529300627106
BALL DIAMOND INFIELD,MOWED TURF,,78.056023912882367,383.651568701871270
BALL DIAMOND INFIELD,MOWED TURF,,92.176771206508462,530.082658595763860
BALL DIAMOND INFIELD,MOWED TURF,,77.756328034405058,326.520075889724694
SOCCER,MOWED TURF,,199.504852748970762,2462.607253652936379
SOCCER,MOWED TURF,,130.738482804697981,992.266344365408031
BALL DIAMOND INFIELD,MOWED TURF,,85.234467689778455,432.095055305187657
BALL DIAMOND INFIELD,MOWED TURF,,64.950166905016374,270.950939970124125
BALL DIAMOND INFIELD,MOWED TURF,,86.639368648896735,477.848435479884188
SOCCER,MOWED TURF,,187.126303235069940,2005.353120019059816
SOCCER,MOWED TURF,,249.180610905875483,3542.886764468806177
SOCCER,MOWED TURF,,239.172947235544882,3134.546417413076142
SOCCER,MOWED TURF,,245.123423132707046,3407.605421659166041
SOCCER,MOWED TURF,,239.330543345195679,3249.579337085064708
SOCCER,MOWED TURF,,239.771313682713838,3179.089653885047937
ICE AREA,MOWED TURF,,176.500548574808704,1687.402824000642568
TENNIS,ASPHALT,1,102.953581224705033,564.148453585197331
TENNIS,ASPHALT,1,103.225229676469695,561.708372399629752
TENNIS,ASPHALT,1,102.437049944345830,533.882095747440758
TENNIS,ASPHALT,1,104.762436094674968,575.822328109618638
SKATE PARK,CONCRETE,,263.557150874772958,2983.810324932040658
PRACTICE AREA - WARM UP AREA,ASPHALT,2,98.028069823949465,557.567654028959282
BALL DIAMOND WARNING TRACK,RED SHALE,,394.692576095066443,543.533474307657457
BALL DIAMOND INFIELD,RED SHALE,,159.821425488898115,1533.358048260440455
SOCCER,MOWED TURF,,187.117346899836264,2007.562779335461300
SOCCER,MOWED TURF,,230.429192434266326,3039.242080016954787
BALL DIAMOND INFIELD,RED SHALE,,144.532319830217915,1552.546100894811616
BASKETBALL,ASPHALT,6,160.686799539404689,1386.434779767482951
SOCCER,MOWED TURF,,220.651109366847123,2675.530720534942702
BALL DIAMOND INFIELD,MOWED TURF,,94.444415574091735,495.583812976623676
BALL DIAMOND INFIELD,MOWED TURF,,84.570473369435661,407.906309262730076
BALL DIAMOND INFIELD,MOWED TURF,,98.280521411868662,537.401479534827899
BALL DIAMOND INFIELD,MOWED TURF,,84.217823328563085,367.659199716401417
BALL DIAMOND INFIELD,RED SHALE,,148.942248810243427,1664.689132477155681
BALL DIAMOND OUTFIELD,MOWED TURF,,409.055889076073186,4989.024227281035564
BALL DIAMOND OUTFIELD,MOWED TURF,,237.509296458185815,2581.101675405469905
BALL DIAMOND OUTFIELD,MOWED TURF,,289.740800529039291,3390.227029995457087
BALL DIAMOND INFIELD,RED SHALE,,150.137135508493230,1499.342566744247051
BALL DIAMOND OUTFIELD,MOWED TURF,,324.540009037802292,4686.166298913434730
BALL DIAMOND OUTFIELD,MOWED TURF,,257.199475903368921,2265.387425350488684
BALL DIAMOND OUTFIELD,MOWED TURF,,314.728844616439801,4789.006080953134187
BALL DIAMOND OUTFIELD,MOWED TURF,,271.641598274327237,3627.070967499349536
BALL DIAMOND OUTFIELD,MOWED TURF,,380.311036104114578,6309.134035148077601
BALL DIAMOND OUTFIELD,MOWED TURF,,310.277024419740030,4878.765621594191543
BALL DIAMOND OUTFIELD,MOWED TURF,,356.580674695393952,6268.879249973562764
BASKETBALL,ASPHALT,1,61.731220150498551,228.833039201698284
TENNIS,CLAY,1,106.730718440312401,610.819829259798553
TENNIS,CLAY,1,104.882192739103573,581.627756583646828
TENNIS,CLAY,1,101.232661604285070,512.452009797818505
BALL DIAMOND INFIELD,MOWED TURF,,100.076722089136183,500.217722786482909
SOCCER,MOWED TURF,,159.858318217791293,1499.463432467487110
BALL DIAMOND INFIELD,MOWED TURF,,81.134076054196939,321.402685239721905
BALL DIAMOND INFIELD,MOWED TURF,,64.409143969166578,269.160506396618587
BASKETBALL,ASPHALT,1,45.141103458711164,142.710318016801466
SOCCER,MOWED TURF,,259.258000001311302,4026.745404048395358
BALL DIAMOND INFIELD,RED SHALE,,115.751431352484659,723.360958494676879
BALL DIAMOND INFIELD,RED SHALE,,150.118735487402120,1693.689242024271152
BALL DIAMOND INFIELD,RED SHALE,,102.969322591154253,580.560652021623014
TENNIS,ASPHALT,1,103.864615579597839,573.787287536865051
BALL DIAMOND INFIELD,RED SHALE,,105.049806923169783,827.728835700600484
BALL DIAMOND INFIELD,RED SHALE,,109.789818010110537,898.806382488209238
BALL DIAMOND INFIELD,RED SHALE,,115.481919070379519,977.099377792853829
BALL DIAMOND INFIELD,RED SHALE,,149.270761652045479,1630.112410906830746
BALL DIAMOND INFIELD,RED SHALE,,181.664500315903268,1364.919718203265575
BALL DIAMOND INFIELD,RED SHALE,,150.335237988833711,1623.812376637575426
BALL DIAMOND INFIELD,RED SHALE,,119.697157498377976,1087.871774679474129
BALL DIAMOND INFIELD,RED SHALE,,113.114908807229000,795.618875354377337
TENNIS,ASPHALT,1,103.347798622762355,568.447269224095407
TENNIS,ASPHALT,1,104.113478091548103,579.308395367644607
TENNIS,ASPHALT,1,103.504599776544495,572.033651363143576
BALL DIAMOND INFIELD,RED SHALE,,114.076621330859453,930.017589387913745
SOCCER,MOWED TURF,,242.124469447500417,3286.404929645864286
SOCCER,MOWED TURF,,247.126422364081748,3417.314870286920268
SOCCER,MOWED TURF,,240.863962675663572,3241.045837129523989
SOCCER,MOWED TURF,,240.648220765445387,3212.389712892035732
SOCCER,MOWED TURF,,435.726383592255559,11446.693600733051426
SOCCER,MOWED TURF,,248.021999998018146,3683.023519956271684
SOCCER,MOWED TURF,,172.578436309235030,1193.669788946778908
BALL DIAMOND INFIELD,MOWED TURF,,85.426716757127679,471.666713993524411
BALL DIAMOND INFIELD,MOWED TURF,,73.995453222550893,356.582506060870685
BALL DIAMOND INFIELD,MOWED TURF,,72.462611677659211,338.327233917786259
SOCCER,MOWED TURF,,199.242855258427085,1718.440873735494051
SOCCER,MOWED TURF,,356.949425104006764,7858.018076099383507
SOCCER,MOWED TURF,,219.565196789935811,2668.370751202462543
SOCCER,MOWED TURF,,319.195167940486499,5684.648470585592804
SOCCER,MOWED TURF,,274.775944918609071,4139.071401082251214
SOCCER,MOWED TURF,,195.279828573036696,2145.682484147938794
SOCCER,MOWED TURF,,222.172361163759092,2855.562651486393861
SOCCER,MOWED TURF,,280.158897977552499,4804.252551023701017
SOCCER,MOWED TURF,,238.297557210605760,3155.020420751587153
TENNIS,ASPHALT,1,102.957291251324861,561.608277017440173
PICKLEBALL,ASPHALT,4,98.253882410670840,486.079829033313843
TENNIS,ASPHALT,2,104.065625664422043,579.440585899231223
BALL DIAMOND OUTFIELD,MOWED TURF,,364.590308917738128,5783.350576299345448
BALL DIAMOND INFIELD,MOWED TURF,,93.614211486136938,556.117818799502516
TENNIS,ASPHALT,2,99.569191614394470,498.806631392203940
BALL DIAMOND INFIELD,MOWED TURF,,89.007272061189738,498.177243562154786
TENNIS,ASPHALT,2,99.787570707860056,503.989539453931798
SOCCER,MOWED TURF,,241.633568334272269,3331.421898491176307
BALL DIAMOND INFIELD,MOWED TURF,,70.435260877013746,174.212566723255293
BASKETBALL,ASPHALT,1,52.822347738309723,198.881879476862053
CRICKET PITCH,ARTIFICIAL TURF,,62.373674374083443,88.211867390112175
BALL DIAMOND INFIELD,MOWED TURF,,72.347501734393205,336.227628301461834
BALL DIAMOND INFIELD,MOWED TURF,,100.692192746646597,647.590418464963591
SOCCER,MOWED TURF,,243.963173219300586,3411.941529278778944
TENNIS,ASPHALT,1,108.927443984858158,652.280723507162975
BALL DIAMOND INFIELD,MOWED TURF,,75.253966440513352,296.282643590752627
BALL DIAMOND INFIELD,MOWED TURF,,76.648971116574089,351.610537492904882
SOCCER,MOWED TURF,,342.868489306504898,7121.385483110987479
TENNIS,ASPHALT,1,109.075992246539698,655.717134488437978
TENNIS,ASPHALT,1,105.374583392350047,597.222610574767486
TENNIS,ASPHALT,1,104.798854700683052,583.399263404494832
BASKETBALL,ASPHALT,1,44.346333539690939,134.549100559748467
BASKETBALL,ASPHALT,,101.499541001986472,633.867617503546398
BASKETBALL,ASPHALT,1,62.904680215557100,313.747604494416976
BASKETBALL,ASPHALT,1,79.599912878487686,365.030974123727162
DISC GOLF TEE,CONCRETE,,19.292309792399426,22.665277245096906
BASKETBALL,ASPHALT,,60.404868047768659,257.495813700962174
BASKETBALL,ASPHALT,1,54.815908829477245,167.454644042541418
BALL DIAMOND INFIELD,MOWED TURF,,73.193535078934474,343.808420852971778
BALL DIAMOND INFIELD,MOWED TURF,,89.143622715456047,552.060986776910795
BALL DIAMOND INFIELD,MOWED TURF,,82.073503221622929,437.168938221061296
BASKETBALL,ASPHALT,2,109.475621136034050,521.326931740689247
BALL DIAMOND INFIELD,MOWED TURF,,86.271018362208409,466.335463104761061
BALL DIAMOND INFIELD,MOWED TURF,,74.510096913023929,352.732292449376189
SKATE PARK,CONCRETE,,73.032992218381978,296.077740681928049
BALL DIAMOND INFIELD,MOWED TURF,,62.354209946975637,258.171572289712913
BALL DIAMOND INFIELD,MOWED TURF,,54.547963301038884,195.260522647600823
BALL DIAMOND INFIELD,MOWED TURF,,98.837704800548693,586.565935801673277
BALL DIAMOND INFIELD,MOWED TURF,,78.259724307322131,389.521287225810056
BALL DIAMOND INFIELD,RED SHALE,,147.626391128778465,1646.821849599598863
TENNIS,ASPHALT,2,103.643140589198524,567.443859620651097
BALL DIAMOND INFIELD,RED SHALE,,174.503740614043750,1979.179852927460161
BALL DIAMOND OUTFIELD,MOWED TURF,,242.220504748866659,2825.443858373469993
BALL DIAMOND INFIELD,RED SHALE,,117.417196578409900,995.654479721800385
SHUFFLEBOARD,CONCRETE,,35.062885302269763,30.227429235281782
HORSESHOES,SAND,,5.565600629913290,1.924501530018178
HORSESHOES,SAND,,5.424842397409092,1.807009814630586
HORSESHOES,MOWED TURF,,23.906099548184581,13.196790348114178
TENNIS,ASPHALT,1,109.801895593590473,673.008260067777428
BALL DIAMOND INFIELD,RED SHALE,,133.486984859639932,1125.897925983908863
BALL DIAMOND INFIELD,RED SHALE,,129.200828828245022,734.962380548202873
SOCCER,MOWED TURF,,205.403159082334241,2369.497396925429712
SOCCER,MOWED TURF,,325.153518684892447,6227.931857952047721
SOCCER,MOWED TURF,,254.198114046050080,3662.392008880754020
SOCCER,MOWED TURF,,343.133623185016006,6270.723988499210463
SOCCER,MOWED TURF,,248.525533445309151,3540.817074991037316
SOCCER,MOWED TURF,,250.199949680651770,3602.990362625921534
SOCCER,MOWED TURF,,316.466946931424786,5862.945125414590620
SOCCER,MOWED TURF,,147.383722113213395,1269.564384218485657
SOCCER,MOWED TURF,,300.123265812302179,5378.589902357522078
SOCCER,MOWED TURF,,321.844310456587209,6294.369608509209684
SOCCER,MOWED TURF,,183.917230742822142,2012.355625394770641
SOCCER,MOWED TURF,,297.276390277225005,4834.385199036585618
SOCCER,MOWED TURF,,142.489175748700717,964.361804012082075
SOCCER,MOWED TURF,,343.947052977779038,7174.683876577147203
SOCCER,MOWED TURF,,245.951500440770275,3282.728430687924174
SOCCER,MOWED TURF,,117.858537264308154,827.854293416943733
SOCCER,MOWED TURF,,346.504826395875909,7437.593175378075102
SOCCER,MOWED TURF,,186.693547474601473,1947.534643575639848
SOCCER,MOWED TURF,,307.021491479585620,5680.433342004032966
SOCCER,MOWED TURF,,347.763551898087314,6856.534793158855791
SOCCER,MOWED TURF,,212.086165739365640,2406.081794270200589
SOCCER,MOWED TURF,,299.904202926127425,5342.949906267574988
SOCCER,MOWED TURF,,252.446000000461936,3533.812212018208811
SOCCER,MOWED TURF,,239.271328427491994,3288.577031007559526
SOCCER,MOWED TURF,,243.532762416470064,3253.865824415772295
SOCCER,MOWED TURF,,208.117868130206148,2399.421298833658057
PICKLEBALL,ASPHALT,1,48.602429923723022,135.202365952099370
BALL DIAMOND INFIELD,RED SHALE,,146.997919671078591,1568.429764152000871
RUGBY,MOWED TURF,,421.761818327937647,10279.056908158421720
BASKETBALL,CONCRETE,,32.413838273486625,65.616615472884931
BASKETBALL,ASPHALT,,39.582219810275056,97.891976494938007
BASKETBALL,ASPHALT,3,70.940249574187803,321.072139517592461
BASKETBALL,ASPHALT,1,48.937438669355387,160.791635058330797
BASKETBALL,ASPHALT,1,52.029716568428725,157.301962819487784
SOCCER,MOWED TURF,,246.114646793332810,3358.726923252560937
SOCCER,MOWED TURF,,231.923867045338028,3201.235496956285260
BASKETBALL,ASPHALT,1,86.119346072741578,407.650553855144324
SOCCER,MOWED TURF,,244.630593256344838,3366.688256464415190
SOCCER,MOWED TURF,,242.254347417603128,3258.987305921633379
SOCCER,MOWED TURF,,248.517051710011572,3515.615083414897981
BALL DIAMOND OUTFIELD,MOWED TURF,,392.771770683662396,6015.809812984336531
SOCCER,MOWED TURF,,152.546542405826017,1390.613160993575320
BALL DIAMOND INFIELD,MOWED TURF,,57.079819052591411,211.850666544923769
SOCCER,MOWED TURF,,184.881309039403021,2042.589214496224486
SOCCER,MOWED TURF,,246.653859158488785,3432.354151928139345
SOCCER,MOWED TURF,,238.038780705559304,3229.338031269606290
SOCCER,MOWED TURF,,266.670934362119567,3785.807006099791579
SOCCER,MOWED TURF,,319.731623306417418,5966.022492117290312
BALL DIAMOND INFIELD,MOWED TURF,,80.615745282535016,413.550598991815775
SOCCER,MOWED TURF,,375.713695974306859,8622.392187885172461
BALL DIAMOND OUTFIELD,MOWED TURF,,364.516473523394382,5855.153126304435318
BALL DIAMOND OUTFIELD,MOWED TURF,,605.830198683026879,11113.561331742925177
BALL DIAMOND INFIELD,MOWED TURF,,95.525096933018801,282.889404951915026
BALL DIAMOND INFIELD,MOWED TURF,,80.993450699430511,359.837189983749226
BALL DIAMOND INFIELD,MOWED TURF,,119.609375837495961,753.381454105854118
BALL DIAMOND INFIELD,MOWED TURF,,107.642342091753818,590.064197257598721
FOOTBALL,MOWED TURF,,421.070334942045974,9861.782937488482276
FOOTBALL,MOWED TURF,,433.756201865240314,10482.798170766011026
SOCCER,MOWED TURF,,244.154606211849853,3355.994759042606347
SOCCER,MOWED TURF,,238.224265017804072,3111.281450309543743
SOCCER,MOWED TURF,,248.945574717448324,3511.062438796569040
SOCCER,MOWED TURF,,251.948901516015241,3550.686809456898118
SOCCER,MOWED TURF,,239.934291388719117,3199.878390622029656
HORSESHOES,SAND,1,7.507249850197675,3.486768930423001
HORSESHOES,SAND,1,7.914131823745238,3.902033968921088
HORSESHOES,SAND,1,7.927631655517114,3.877401639744554
BALL DIAMOND INFIELD,RED SHALE,,106.081351195915218,643.686383059991726
BALL DIAMOND BASELINE,RED SHALE,,195.660666730215951,258.652541000609517
SOCCER,MOWED TURF,,331.806976493796071,6709.211200674338215
BALL DIAMOND INFIELD,RED SHALE,,100.854241668265175,768.603952654353748
SOCCER,MOWED TURF,,242.735142835757955,3268.957680462860026
SOCCER,MOWED TURF,,332.400804274579230,6858.300204334453156
SOCCER,MOWED TURF,,348.558642163590321,7361.739320414042595
SOCCER,MOWED TURF,,244.881063066709601,3347.059723193071477
BALL DIAMOND INFIELD,RED SHALE,,100.903464888070673,778.017859131568457
TENNIS,ASPHALT,1,102.832519957272041,561.249714519980444
BALL DIAMOND INFIELD,RED SHALE,,166.549164611780043,1861.134203046927041
BALL DIAMOND INFIELD,RED SHALE,,111.044757453124575,927.370299158377179
BALL DIAMOND BASELINE,RED SHALE,,209.872486412495448,968.218397121954922
TENNIS,ASPHALT,1,104.190205430546740,584.260336787845631
BALL DIAMOND INFIELD,RED SHALE,,104.365880197316400,820.695860130620758
SOCCER,MOWED TURF,,240.174103606917328,3198.308196144319936
SOCCER,MOWED TURF,,205.528919441339895,2343.803848955068588
SOCCER,MOWED TURF,,171.069120846596718,1668.623328019114069
SOCCER,MOWED TURF,,228.789639321819521,2838.604062002137653
SOCCER,MOWED TURF,,217.610840986456196,2607.627350998828661
SOCCER,MOWED TURF,,254.333789716910985,3459.141296740256621
SOCCER,MOWED TURF,,238.593899119827057,3369.791314953549772
SOCCER,MOWED TURF,,237.927012887327464,2867.687317217722921
SOCCER,MOWED TURF,,227.129671008437754,2909.419674959346594
SOCCER,MOWED TURF,,225.222127087348866,2906.455565197160013
SOCCER,MOWED TURF,,142.534334916254920,1224.475628353264710
SOCCER,MOWED TURF,,139.546900727393904,1176.962736458843438
SOCCER,MOWED TURF,,140.871255748623639,1230.606370992527900
SOCCER,MOWED TURF,,142.942714703157321,1268.768912475393790
SOCCER,MOWED TURF,,247.095670182917985,3357.884122097850650
SOCCER,MOWED TURF,,238.457841044768429,3408.808619719598937
SOCCER,MOWED TURF,,248.269602061076682,3393.975624973563299
SOCCER,MOWED TURF,,216.923184584234463,2742.895836423116180
SOCCER,MOWED TURF,,215.807395174071615,2729.522581097739931
SOCCER,MOWED TURF,,203.888103508788873,2414.189818515516436
SOCCER,MOWED TURF,,213.783600114780597,2658.533408615966891
SOCCER,MOWED TURF,,219.017754624255758,2845.726255906934512
SOCCER,MOWED TURF,,329.555096431470133,6480.330426884986991
SOCCER,MOWED TURF,,241.244834738209335,3205.132037038815724
SOCCER,MOWED TURF,,308.422049214649803,5742.918782451777588
SOCCER,MOWED TURF,,260.090424282709648,3932.346465339207953
SOCCER,MOWED TURF,,242.023999996483326,3249.089010896634136
SOCCER,MOWED TURF,,176.377303644456561,1791.079265235276353
SOCCER,MOWED TURF,,224.933196857486109,2408.978622900443497
SOCCER,MOWED TURF,,238.297557210614229,3155.021377548747296
SOCCER,MOWED TURF,,168.632794178265897,1519.915155832156188
SOCCER,MOWED TURF,,236.534955527933732,3263.677022554580617
SOCCER,MOWED TURF,,319.925494059422419,5975.062179735744394
SOCCER,MOWED TURF,,243.718022562818277,3320.441922202673595
RUGBY,MOWED TURF,,393.465508642407940,8866.380669451998983
BALL DIAMOND OUTFIELD,MOWED TURF,,325.948051972296241,5909.541415322887588
SOCCER,MOWED TURF,,251.479140822709837,3845.771484488801889
SOCCER,MOWED TURF,,229.001784283914333,3139.196177636135417
SOCCER,MOWED TURF,,180.714439866485094,1812.155777481188352
SOCCER,MOWED TURF,,242.601613527535733,3261.777206187450247
SOCCER,MOWED TURF,,235.720561353988955,3099.495877529872814
SOCCER,MOWED TURF,,240.578488186530251,3215.674029440840968
SOCCER,MOWED TURF,,312.108649617591936,5517.940740895460294
SOCCER,MOWED TURF,,242.190464336443057,3235.407197124243794
SOCCER,MOWED TURF,,244.991843150568741,3366.425881676125755
SOCCER,MOWED TURF,,242.272712802333785,3255.904370091187502
SOCCER,MOWED TURF,,240.153999999165535,3242.042759964167999
SOCCER,MOWED TURF,,243.897999998182058,3351.339479958555330
HORSESHOES,SAND,1,8.068331251256428,4.029909494283079
SOCCER,MOWED TURF,,238.327207502131245,3190.645104985409944
HORSESHOES,SAND,1,7.877030062020376,3.831361900054612
HORSESHOES,SAND,1,8.247330450598596,4.198512520944107
HORSESHOES,SAND,1,8.254337391106626,4.223436869478924
HORSESHOES,SAND,1,8.256994404732723,4.234522827993480
HORSESHOES,SAND,1,7.875411381445355,3.834469053837651
HORSESHOES,SAND,1,8.032960512267797,4.008160222413717
HORSESHOES,SAND,1,7.978788259423977,3.932250511917164
HORSESHOES,SAND,1,7.977478014762466,3.948776299258162
BASKETBALL,CONCRETE,2,145.562079677300545,1282.580605691544406
TENNIS,ASPHALT,1,100.307887436613157,538.321706669824493
TENNIS,ASPHALT,1,100.299132004394423,537.984343147991808
BALL DIAMOND BASELINE,RED SHALE,,157.072842061971244,343.418334019503448
BALL DIAMOND WARNING TRACK,RED SHALE,,481.236741928841298,636.561942824486778
SOCCER,MOWED TURF,,251.453182724820351,3657.127418943770408
SOCCER,MOWED TURF,,250.838081386142960,3641.824002543312872
FOOTBALL,MOWED TURF,,302.961882299094384,5489.159836939235902
BALL DIAMOND PITCHERS MOUND,RED SHALE,,15.632934097644050,13.398346353182289
BALL DIAMOND DUGOUT,ARTIFICIAL TURF,,20.097912234184005,19.462474173271566
BALL DIAMOND DUGOUT,ARTIFICIAL TURF,,20.788501970346822,22.042723253031347
BASKETBALL,ASPHALT,1,56.848537833734603,202.118770104194454
BALL DIAMOND INFIELD,RED SHALE,,152.438724078500627,1519.592341633858268
BALL DIAMOND INFIELD,RED SHALE,,192.102339154510162,2143.463241367881437
BALL DIAMOND INFIELD,RED SHALE,,113.592676777398381,875.809379253287489
BALL DIAMOND INFIELD,RED SHALE,,145.512484074889329,1531.462738147625032
PRACTICE AREA - WARM UP AREA,ASPHALT,,62.666510226187285,245.343136046838140
ICE AREA,WATER LAGOON,,1514.059499813509547,27393.922898149303364
SOCCER,MOWED TURF,,240.792170680377751,3198.517734846508574
SOCCER,MOWED TURF,,241.792808770663697,3239.049703297517226
SOCCER,MOWED TURF,,338.671046863340280,6961.816754493124790
SOCCER,MOWED TURF,,238.619817579615301,3158.893275726431966
SOCCER,MOWED TURF,,199.710631120248365,2455.436842381728638
SOCCER,MOWED TURF,,205.530271889728112,2464.929274972162602
SOCCER,MOWED TURF,,212.357405018089963,2529.929178432791559
SOCCER,MOWED TURF,,268.590849286083767,3867.115964511186576
SOCCER,MOWED TURF,,209.442169961576496,2600.719467183909728
SOCCER,MOWED TURF,,253.080864194331099,3924.037117423211384
SOCCER,MOWED TURF,,240.729771191911311,3177.073669842176969
SOCCER,MOWED TURF,,248.383503575107483,3459.178719429869943
SOCCER,MOWED TURF,,244.044520730874353,3290.147054252630369
SOCCER,MOWED TURF,,213.134239245382616,2643.664539361438528
SOCCER,MOWED TURF,,213.639213017420360,2651.088546575246255
BALL DIAMOND INFIELD,MOWED TURF,,98.257358299788095,358.629758298728234
BALL DIAMOND INFIELD,MOWED TURF,,80.650586034537298,330.747742997203261
SOCCER,MOWED TURF,,214.678695366000795,2695.938696108627482
SOCCER,MOWED TURF,,115.012674325403779,813.983025689559781
BALL DIAMOND INFIELD,MOWED TURF,,88.931790274491931,390.896093481799994
SOCCER,MOWED TURF,,341.026874458330155,7025.729001395749947
SOCCER,MOWED TURF,,362.812459911230349,7751.230437080294905
SOCCER,MOWED TURF,,176.837080799721889,1633.091123974300217
SOCCER,MOWED TURF,,339.790993507208100,6993.794516568865220
SOCCER,MOWED TURF,,329.725462813459842,6459.931343474987443
BASKETBALL,ASPHALT,1,66.192787727510876,348.446209632511170
BALL DIAMOND OUTFIELD,MOWED TURF,,291.058877377617591,2748.151001000107499
FIELD HOCKEY,MOWED TURF,,148.333173508974397,1285.647090206420671
ICE AREA,MOWED TURF,,82.329735156761217,414.920610901221039
ICE AREA,MOWED TURF,,554.803026331628189,19672.880002001591492
BALL DIAMOND INFIELD,MOWED TURF,,62.630313182406539,254.840543419362064
